	Unnamed: 0	sample_id	prompt_source	prompt_target	position_source	position_target	baseline_hop2	baseline_hop3	baseline_multihop3	hop1	hop2	hop3	layer_source	layer_target	generations_patched	is_correct_patched	hidden_rep	cot_prefix	step_by_step_generations_baseline_multihop3	step_by_step_is_correct_baseline_multihop3
64	14761	5596123	the company that developed B-17 Flying Fortress	The name of the CEO of {}	-1	-1	the company that developed B-17 Flying Fortress	The name of the CEO of Boeing	The name of the CEO of the company that developed B-17 Flying Fortress	B-17 Flying Fortress	Boeing	Dennis Muilenburg	30	27	['.' '\n' '\n' 'The' 'name' 'of' 'the' 'CE' 'O' 'of']	False	[ 0.907  -5.543  -2.82   ...  5.656  -0.2144  0.6743]	Let's think step by step. 	"is ? 
 
 a ) Howard Hugh es 
 b ) Jack North rop 
 c ) Gl enn"	False
65	38739	2092367	Chimichurri's country of origin	The largest city in {}	-1	-1	Chimichurri's country of origin	The largest city in Argentina	The largest city in Chimichurri's country of origin	Chimichurri	Argentina	Buenos Aires	16	14	['is' 'not' 'the' 'capital' '.' '\n' '\n' 'The' 'largest' 'city']	False	[-0.01913  0.6465  -1.912   ... -1.876    0.2122   0.09033]	Let's think step by step. 	is Buenos Aires , which has a population of around  3 million people . The country of origin of	True
66	37856	5627711	the company that created B-29 Superfortress	The name of the CEO of {}	-1	-1	the company that created B-29 Superfortress	The name of the CEO of Boeing	The name of the CEO of the company that created B-29 Superfortress	B-29 Superfortress	Boeing	Dennis Muilenburg	9	8	['is' ':' '\n' '\n' '1' '.' 'Curt' 'is' 'Le' 'May']	False	[ 0.0177  -0.3523   0.2351  ...  0.2167  -0.09314 -0.3806 ]	Let's think step by step. 	"is : 
 
 1 . Will ow Run A ircraft Corporation 
 2 . Gl enn L . Martin"	False
67	62043	2418888	Tesla, Inc.'s CEO	Name of father of {}	-1	-1	Tesla, Inc.'s CEO	Name of father of Elon Musk	Name of father of Tesla, Inc.'s CEO	Tesla, Inc.	Elon Musk	Errol Musk	21	15	[',' 'who' 'was' 'born' 'in' '' '1' '8' '6' '0']	False	[-1.818  3.023  1.541 ... -0.29  -0.883  1.13 ]	Let's think step by step. 	"El on Mus k is not mentioned in the question . 
 
 So , the answer is ( D"	False
68	54051	2091854	Masala Dosa's country of origin	The official currency of {}	-1	-1	Masala Dosa's country of origin	The official currency of India	The official currency of Masala Dosa's country of origin	Masala Dosa	India	Rupee	24	13	['is' 'the' '[' 'B' 'TC' '](' 'https' '://' 'en' '.']	False	[-0.108  2.166 -5.59  ... -1.504  1.711 -1.078]	Let's think step by step. 	"is Indian Ru pe e ( IN R ). 
 
 1 . The exchange rate between Indian Ru pe"	True
69	54705	2092643	Masala Dosa's country of origin	The largest city in {}	-1	-1	Masala Dosa's country of origin	The largest city in India	The largest city in Masala Dosa's country of origin	Masala Dosa	India	Mumbai	28	16	['is' 'not' 'the' 'capital' '.' '\n' '\n' 'The' 'largest' 'city']	False	[-0.4756  3.059  -6.26   ... -2.67    0.9795 -1.589 ]	Let's think step by step. 	is Bang al ore , which has a population of about  8 . 5 million people . The second	False
70	59802	2092064	Biryani's country of origin	The official currency of {}	-1	-1	Biryani's country of origin	The official currency of India	The official currency of Biryani's country of origin	Biryani	India	Rupee	13	31	"['origin' 'ated' 'from' 'the' 'Spanish' 'Empire' 'and' 'was' 'introduced'
 'in']"	False	[-0.1788 -0.2922 -0.78   ... -0.2047 -0.585   0.798 ]	Let's think step by step. 	is the Indian Ru pe e ( IN R ). The exchange rate between the Indian Ru pe e and	True
71	21571	5602381	the company that developed KC-767	The name of the CEO of {}	-1	-1	the company that developed KC-767	The name of the CEO of Boeing	The name of the CEO of the company that developed KC-767	KC-767	Boeing	Dennis Muilenburg	23	11	['is' '[' 'Name' '].' '\n' '\n' 'The' 'name' 'of' 'the']	False	[ 1.078   0.3481 -2.326  ...  1.872  -0.701   0.3281]	Let's think step by step. 	is H iro f umi F uj im ori . He is a former J AS DF pilot and a	False
72	56367	2093024	Poutine's country of origin	The language used in {}	-1	-1	Poutine's country of origin	The language used in Canada	The language used in Poutine's country of origin	Poutine	Canada	English	27	21	['is' 'not' 'valid' '.' '\n' '\n' 'The' 'language' 'used' 'in']	False	[-2.71   1.081 -6.816 ... -2.97   4.496 -2.14 ]	Let's think step by step. 	is French . The French language is a Rom ance language , which is a branch of the Ind o	False
73	37918	2092939	Pizza's country of origin	The language used in {}	-1	-1	Pizza's country of origin	The language used in Italy	The language used in Pizza's country of origin	Pizza	Italy	Italian	20	9	['is' 'not' 'clear' '.' 'It' 'is' 'not' 'clear' 'what' 'is']	False	[-0.7256  3.025  -3.133  ...  0.1203  2.803  -1.319 ]	Let's think step by step. 	"is Italian . The language used in P izza ' s current country of residence is English . 
 
"	True
74	52579	2091854	Masala Dosa's country of origin	The official currency of {}	-1	-1	Masala Dosa's country of origin	The official currency of India	The official currency of Masala Dosa's country of origin	Masala Dosa	India	Rupee	23	19	['is' 'the' '[' 'B' 'TC' '](' 'https' '://' 'en' '.']	False	[ 0.05078  2.193   -5.355   ... -1.189    1.657   -1.363  ]	Let's think step by step. 	"is Indian Ru pe e ( IN R ). 
 
 1 . The exchange rate between Indian Ru pe"	True
75	71825	2093075	Chimichurri's country of origin	The language used in {}	-1	-1	Chimichurri's country of origin	The language used in Argentina	The language used in Chimichurri's country of origin	Chimichurri	Argentina	Spanish	15	8	['is' 'not' 'clear' '.' 'It' 'is' 'not' 'clear' 'what' 'is']	False	[ 0.3528  0.0239 -1.893  ... -1.195   0.5093 -0.35  ]	Let's think step by step. 	"is Spanish , so we ' ll use that as the base language . 
 
 1 . What is"	True
76	20820	2093795	Chimichurri's country of origin	The capital of {}	-1	-1	Chimichurri's country of origin	The capital of Argentina	The capital of Chimichurri's country of origin	Chimichurri	Argentina	Buenos Aires	24	22	['is' 'not' 'known' '.' '\n' '\n' 'The' 'capital' 'of' 'France']	False	[-0.5244  1.912  -6.027  ... -2.613   2.998  -1.9795]	Let's think step by step. 	is Argentina , and it is a popular sau ce in many Latin American countries . It is usually made	False
77	17556	2094229	Ceviche's country of origin	The capital of {}	-1	-1	Ceviche's country of origin	The capital of Peru	The capital of Ceviche's country of origin	Ceviche	Peru	Lima	13	0	['of' 'the' 'country' 'is' 'the' 'capital' 'of' 'the' 'country' '.']	False	[-0.2944 -0.2869 -0.894  ... -0.538  -0.1338  0.3557]	Let's think step by step. 	is Lima , Peru . The capital of Peru is Lima . Therefore , C ev iche is from Lima	True
78	68848	2094358	Miso Soup's country of origin	The capital of {}	-1	-1	Miso Soup's country of origin	The capital of Japan	The capital of Miso Soup's country of origin	Miso Soup	Japan	Tokyo	9	16	['is' 'not' 'specified' '.' '\n' '\n' 'The' 'capital' 'of' 'France']	False	[-0.272  -0.129  -0.5405 ... -0.8145 -0.4443  0.304 ]	Let's think step by step. 	"is Japan . The capital of Japan is Tokyo . 
 
 Now , let ' s consider the ing"	True
79	70703	2091854	Masala Dosa's country of origin	The official currency of {}	-1	-1	Masala Dosa's country of origin	The official currency of India	The official currency of Masala Dosa's country of origin	Masala Dosa	India	Rupee	1	30	['Multimedia' 'is' 'the' '{}' 'US' 'D' '(' 'US' 'D' 'ollar']	False	[-0.03894  -0.001808 -0.08026  ... -0.03125  -0.01892  -0.013954]	Let's think step by step. 	"is Indian Ru pe e ( IN R ). 
 
 1 . The exchange rate between Indian Ru pe"	True
80	55693	2392131	Tesla's CEO	Name of father of {}	-1	-1	Tesla's CEO	Name of father of Elon Musk	Name of father of Tesla's CEO	Tesla	Elon Musk	Errol Musk	16	11	[',' 'who' 'was' 'born' 'in' '' '1' '8' '6' '0']	False	[ 0.6807  1.381  -0.4365 ... -0.8125  0.2229  0.5537]	Let's think step by step. 	is Nik ola T es la . Nik ola T es la is a famous invent or and scient ist	False
81	9028	2092811	Biryani's country of origin	The largest city in {}	-1	-1	Biryani's country of origin	The largest city in India	The largest city in Biryani's country of origin	Biryani	India	Mumbai	6	20	['is' 'located' 'in' 'the' 'country' 'of' '_' '____' '__' '_.']	False	[-0.2223   0.08514 -0.5044  ... -0.5596  -0.1355   0.1873 ]	Let's think step by step. 	is the capital city , which is also the largest city in the country . The capital city is located	False
82	19095	2092310	Poutine's country of origin	The largest city in {}	-1	-1	Poutine's country of origin	The largest city in Canada	The largest city in Poutine's country of origin	Poutine	Canada	Toronto	28	0	['is' 'a' 'state' 'in' 'the' 'United' 'States' '.' '\n' 'The']	False	[-3.547  1.373 -7.19  ... -3.762  3.543 -2.484]	Let's think step by step. 	is Montreal . The largest city in the country of origin of the person who made the comment is not	False
83	10455	2092905	Miso Soup's country of origin	The largest city in {}	-1	-1	Miso Soup's country of origin	The largest city in Japan	The largest city in Miso Soup's country of origin	Miso Soup	Japan	Tokyo	12	25	['-' 'stan' ',' 'with' 'a' 'population' 'of' 'over' '' '1']	False	[-0.2483  -0.79    -0.1797  ... -0.4875  -0.02121  0.267  ]	Let's think step by step. 	is Tokyo , which is located on the main island of H ons hu . The capital city of Japan	True
84	46385	2093024	Poutine's country of origin	The language used in {}	-1	-1	Poutine's country of origin	The language used in Canada	The language used in Poutine's country of origin	Poutine	Canada	English	16	29	['is' 'not' 'valid' '.' '\n' '\n' 'The' 'language' 'used' 'in']	False	[-0.0393   0.7188  -1.337   ... -1.208    0.3164   0.04926]	Let's think step by step. 	is French . The French language is a Rom ance language , which is a branch of the Ind o	False
85	33505	2093024	Poutine's country of origin	The language used in {}	-1	-1	Poutine's country of origin	The language used in Canada	The language used in Poutine's country of origin	Poutine	Canada	English	30	28	['is' 'not' 'valid' '.' '\n' '\n' 'The' 'language' 'used' 'in']	False	[-4.25   1.834 -6.39  ... -4.69   4.055 -2.436]	Let's think step by step. 	is French . The French language is a Rom ance language , which is a branch of the Ind o	False
86	13428	5602381	the company that created KC-767	The name of the CEO of {}	-1	-1	the company that created KC-767	The name of the CEO of Boeing	The name of the CEO of the company that created KC-767	KC-767	Boeing	Dennis Muilenburg	19	8	['is' 'T' 'akes' 'hi' 'H' 'ib' 'i' '.' '\n' '\n']	False	[ 0.0974   0.04578 -1.811   ...  0.713   -0.574    0.2952 ]	Let's think step by step. 	is H iro sh i Ok um ura . He is a former executive of K aw as aki He	False
87	13508	2094229	Ceviche's country of origin	The capital of {}	-1	-1	Ceviche's country of origin	The capital of Peru	The capital of Ceviche's country of origin	Ceviche	Peru	Lima	11	28	[',' 'located' 'in' 'the' 'central' 'region' 'of' 'the' 'country' ',']	False	[-0.04077 -0.0525  -0.57    ... -0.6104  -0.3096   0.2986 ]	Let's think step by step. 	is Lima , Peru . The capital of Peru is Lima . Therefore , C ev iche is from Lima	True
88	37532	5602381	the company that created KC-767	The name of the CEO of {}	-1	-1	the company that created KC-767	The name of the CEO of Boeing	The name of the CEO of the company that created KC-767	KC-767	Boeing	Dennis Muilenburg	5	10	['7' 'is' 'not' 'known' '.' '\n' '\n' 'The' 'company' 'was']	False	[ 0.004517 -0.02563  -0.08215  ...  0.2197   -0.01129  -0.02621 ]	Let's think step by step. 	is H iro sh i Ok um ura . He is a former executive of K aw as aki He	False
89	15824	2091608	Fish and Chips's country of origin	The official currency of {}	-1	-1	Fish and Chips's country of origin	The official currency of United Kingdom	The official currency of Fish and Chips's country of origin	Fish and Chips	United Kingdom	Pound	24	0	['is' 'the' 'U' 'g' 'anda' 'Sh' 'illing' '(' 'UG' 'X']	False	[ 0.07214  0.348   -2.35    ... -0.01538  1.1     -1.738  ]	Let's think step by step. 	is the P ound Ster ling ( £ ). The exchange rate between the P ound Ster ling and the	True
90	34198	2093122	Feijoada's country of origin	The language used in {}	-1	-1	Feijoada's country of origin	The language used in Brazil	The language used in Feijoada's country of origin	Feijoada	Brazil	Portuguese	24	28	['is' 'not' 'valid' '.' '\n' '\n' 'The' 'language' 'used' 'in']	False	[-1.543  1.951 -5.33  ... -1.575  2.324 -2.592]	Let's think step by step. 	is Portuguese , and the reci pe is a traditional one , so it ' s likely that the original	True
91	52276	2093122	Feijoada's country of origin	The language used in {}	-1	-1	Feijoada's country of origin	The language used in Brazil	The language used in Feijoada's country of origin	Feijoada	Brazil	Portuguese	0	28	['of' 'the' 'code' 'is' 'not' 'the' 'same' 'as' 'the' 'language']	False	[-0.02762   0.009285 -0.09735  ...  0.00842  -0.001766  0.012955]	Let's think step by step. 	is Portuguese , and the reci pe is a traditional one , so it ' s likely that the original	True
92	55648	2392131	the CEO of Tesla	Name of father of {}	-1	-1	the CEO of Tesla	Name of father of Elon Musk	Name of father of the CEO of Tesla	Tesla	Elon Musk	Errol Musk	1	26	['“' '.' '\n' '\n' 'The' 'above' 'code' 'will' 'output' ':']	False	[-0.006012 -0.0355    0.0219   ...  0.0384   -0.03992  -0.0628  ]	Let's think step by step. 	", El on Mus k , is not important . 
 
 The name of the father of the CE"	False
93	34113	2093776	Paella's country of origin	The capital of {}	-1	-1	Paella's country of origin	The capital of Spain	The capital of Paella's country of origin	Paella	Spain	Madrid	6	22	['and' 'the' 'largest' 'city' 'in' 'the' 'country' 'is' 'located' 'on']	False	[-0.1597  0.137  -0.4163 ... -0.593  -0.0917  0.2325]	Let's think step by step. 	is Val encia , Spain . The most famous and traditional pa ella is the Val enci an pa ella	False
94	9367	2094096	Masala Dosa's country of origin	The capital of {}	-1	-1	Masala Dosa's country of origin	The capital of India	The capital of Masala Dosa's country of origin	Masala Dosa	India	New Delhi	21	4	['is' 'a' 'city' 'in' 'the' 'country' 'of' 'France' '.' 'It']	False	[ 0.07764  2.28    -4.117   ... -0.7812   1.486   -1.715  ]	Let's think step by step. 	is T amil N adu , India . The capital of T amil N adu is Chen na i .	False
95	2286	2094358	Miso Soup's country of origin	The capital of {}	-1	-1	Miso Soup's country of origin	The capital of Japan	The capital of Miso Soup's country of origin	Miso Soup	Japan	Tokyo	2	18	['is' 'located' 'in' 'the' 'state' 'of' 'New' 'York' '.' '\n']	False	[-0.02203  -0.007477 -0.1763   ... -0.0823   -0.03912  -0.003824]	Let's think step by step. 	"is Japan . The capital of Japan is Tokyo . 
 
 Now , let ' s consider the ing"	True
96	16502	2392131	the CEO of Tesla	Name of father of {}	-1	-1	the CEO of Tesla	Name of father of Elon Musk	Name of father of the CEO of Tesla	Tesla	Elon Musk	Errol Musk	9	12	[',' 'who' 'was' 'born' 'in' '' '1' '8' '6' '0']	False	[ 0.3066 -0.4326 -0.1528 ... -0.1821  0.2471 -0.8623]	Let's think step by step. 	, Space X , and Ne ural ink is a man named J . B . Stra ub el .	False
97	54830	5627711	the company that created B-29 Superfortress	The name of the CEO of {}	-1	-1	the company that created B-29 Superfortress	The name of the CEO of Boeing	The name of the CEO of the company that created B-29 Superfortress	B-29 Superfortress	Boeing	Dennis Muilenburg	12	23	['is' '{' '}.' '</s>' '<s>' '<s>' '<s>' '<s>' '<s>' '<s>']	False	[-0.174  -0.915   0.2896 ...  0.2449  0.239  -0.3042]	Let's think step by step. 	"is ? 
 
 a ) Howard Hugh es 
 b ) Jack North rop 
 c ) Kelly Johnson"	False
98	14805	5560746	the company that created Scion xD	The name of the CEO of {}	-1	-1	the company that created Scion xD	The name of the CEO of Toyota	The name of the CEO of the company that created Scion xD	Scion xD	Toyota	Akio Toyoda	12	9	['is' 'not' 'specified' '.' '\n' '\n' 'Please' 'check' 'the' 'name']	False	[-0.2695    0.013916 -0.492    ... -0.4087    0.509     0.5254  ]	Let's think step by step. 	is not known . The name of the CE O of the company that created the Toy ota Y aris	False
99	28138	2094358	Miso Soup's country of origin	The capital of {}	-1	-1	Miso Soup's country of origin	The capital of Japan	The capital of Miso Soup's country of origin	Miso Soup	Japan	Tokyo	22	13	['is' 'not' 'known' '.' '\n' '\n' 'The' 'capital' 'of' 'the']	False	[-0.10205  3.336   -3.434   ... -1.214    2.715   -1.545  ]	Let's think step by step. 	"is Japan . The capital of Japan is Tokyo . 
 
 So , the capital of M iso S"	True
